transaction_id,customer_id,transaction_date,amount,merchant_id,merchant_category,payment_method,device_type,device_id,ip_address,transaction_country,chargeback,is_fraud,customer_name,age,account_age_days,home_country,email_domain,is_vip,high_amount_flag,cross_border_flag,late_night_flag,new_account_flag,high_risk_merchant_flag,risk_score,risk_level
11488,588,2025-06-11 18:15:10,24.75,MER-492,food,pix,desktop,DEV-5687,130.207.205.86,CL,0,1,Ana Fernandes,20,1843,BR,gmail.com,1,0,1,0,0,0,25,medium
11489,204,2025-07-25 19:35:00,37.93,MER-927,travel,pix,mobile,DEV-4096,45.173.208.137,MX,0,0,Apollo Ferreira,57,281,BR,outlook.com,0,0,1,0,0,0,25,medium
11490,6,2025-12-11 15:59:32,197.7,MER-862,fashion,credit_card,mobile,DEV-4347,193.26.37.83,BR,0,0,Sra. Emilly Pereira,62,1732,BR,hotmail.com,0,0,0,0,0,0,0,low
11491,738,2025-09-17 07:14:31,32.06,MER-524,pharmacy,debit_card,mobile,DEV-6976,201.208.235.215,CL,0,0,Júlia Moreira,66,1840,BR,hotmail.com,0,0,1,0,0,0,25,medium
11492,356,2025-11-11 21:18:58,78.45,MER-217,electronics,pix,desktop,DEV-3322,125.5.22.71,AR,1,1,Helena Teixeira,40,1832,BR,outlook.com,1,0,1,0,0,1,35,medium
11493,265,2025-11-19 18:31:47,81.77,MER-385,fashion,credit_card,mobile,DEV-7977,83.60.86.20,PY,0,0,Davi Miguel Correia,27,2690,BR,gmail.com,0,0,1,0,0,0,25,medium
11494,440,2025-04-01 22:11:22,214.46,MER-888,pharmacy,bank_transfer,mobile,DEV-7384,77.240.206.213,PY,0,0,Dr. Rafael Nunes,28,2995,BR,outlook.com,0,0,1,0,0,0,25,medium
11495,444,2025-09-30 15:58:37,207.75,MER-255,travel,debit_card,mobile,DEV-3180,113.28.184.47,MX,0,0,Otto Fonseca,26,1956,BR,hotmail.com,0,0,1,0,0,0,25,medium
11496,819,2025-03-13 06:08:25,63.32,MER-669,digital_services,pix,mobile,DEV-4784,47.83.169.50,MX,0,0,Dr. Nathan Sá,34,2640,BR,outlook.com,0,0,1,0,0,1,35,medium
11497,386,2025-10-03 23:15:03,43.47,MER-591,travel,bank_transfer,tablet,DEV-6034,198.49.169.31,CL,0,0,Aylla Câmara,49,3642,BR,outlook.com,0,0,1,0,0,0,25,medium
11498,30,2025-02-14 10:12:34,36.69,MER-334,electronics,bank_transfer,desktop,DEV-2873,122.245.91.133,CL,0,1,Matteo Pires,49,80,BR,outlook.com,0,0,1,0,0,1,35,medium
11499,983,2025-12-15 19:42:01,53.68,MER-369,electronics,debit_card,desktop,DEV-2393,198.207.197.213,PY,0,0,Sr. José Miguel da Cunha,50,437,BR,outlook.com,0,0,1,0,0,1,35,medium
11500,757,2025-09-01 03:24:54,45.12,MER-224,travel,debit_card,mobile,DEV-2926,201.133.154.111,PY,0,0,Sra. Ana Julia das Neves,67,3487,BR,gmail.com,0,0,1,1,0,0,40,high
11501,668,2025-06-15 05:55:47,109.76,MER-313,pharmacy,bank_transfer,desktop,DEV-8655,190.64.240.206,PY,0,1,Rodrigo da Rosa,37,1898,BR,gmail.com,0,0,1,1,0,0,40,high
11502,275,2025-10-06 11:17:39,97.35,MER-934,gaming,credit_card,desktop,DEV-3398,168.224.205.235,BR,0,0,Sra. Ana Carolina Abreu,44,1119,BR,gmail.com,0,0,0,0,0,1,10,low
11503,579,2025-10-08 09:46:23,113.59,MER-348,food,pix,tablet,DEV-8748,217.207.252.219,AR,0,1,Benicio Sales,38,3449,BR,gmail.com,0,0,1,0,0,0,25,medium
11504,773,2025-06-04 06:37:20,207.13,MER-420,pharmacy,credit_card,desktop,DEV-9171,16.186.228.219,MX,0,0,Isabel Vasconcelos,35,2624,BR,outlook.com,0,0,1,0,0,0,25,medium
11505,189,2025-11-11 06:58:16,356.59,MER-244,travel,debit_card,tablet,DEV-2888,217.71.0.241,CL,1,1,Sabrina da Cunha,30,2456,BR,hotmail.com,0,0,1,0,0,0,25,medium
11506,79,2025-09-20 22:07:40,74.6,MER-637,digital_services,pix,tablet,DEV-4065,100.26.81.69,CL,0,1,Isadora Nunes,69,2744,AR,hotmail.com,0,0,1,0,0,1,35,medium
11507,478,2025-12-01 06:30:08,179.38,MER-984,digital_services,debit_card,tablet,DEV-4154,205.118.171.143,US,0,0,Ryan Melo,53,2031,BR,outlook.com,1,0,1,0,0,1,35,medium
11508,387,2025-05-19 18:49:23,48.59,MER-678,digital_services,credit_card,tablet,DEV-3014,217.150.22.67,AR,0,1,Caio Silva,48,1004,US,yahoo.com,0,0,1,0,0,1,35,medium
11509,800,2025-09-27 08:32:15,193.74,MER-464,travel,credit_card,mobile,DEV-8939,158.215.50.156,PY,0,0,Vicente Monteiro,64,2132,BR,outlook.com,1,0,1,0,0,0,25,medium
11510,531,2025-10-19 22:50:07,173.36,MER-809,food,pix,desktop,DEV-6370,114.201.70.171,US,0,0,Melissa Pastor,23,768,BR,yahoo.com,0,0,1,0,0,0,25,medium
11511,300,2025-02-13 20:15:02,165.27,MER-671,gaming,credit_card,mobile,DEV-9262,44.93.252.110,PY,0,1,Vitor Ferreira,69,2342,BR,outlook.com,1,0,1,0,0,1,35,medium
11512,120,2025-03-10 06:42:16,72.58,MER-151,digital_services,pix,desktop,DEV-6894,190.66.164.134,US,0,0,Dra. Ágatha Oliveira,26,3551,BR,gmail.com,0,0,1,0,0,1,35,medium
11513,251,2025-04-27 15:14:46,36.54,MER-123,travel,debit_card,desktop,DEV-3049,175.54.149.232,MX,0,0,Sr. Theo Azevedo,47,2636,AR,gmail.com,1,0,1,0,0,0,25,medium
11514,93,2025-10-07 09:48:20,19.01,MER-968,travel,credit_card,tablet,DEV-5200,169.2.212.145,BR,0,0,Breno Monteiro,30,1723,BR,yahoo.com,0,0,0,0,0,0,0,low
11515,764,2025-06-27 00:51:47,64.33,MER-155,digital_services,debit_card,desktop,DEV-4872,212.148.119.161,US,1,1,Srta. Daniela Cardoso,19,1584,BR,hotmail.com,0,0,1,1,0,1,50,high
11516,42,2025-04-18 13:24:47,265.0,MER-323,digital_services,debit_card,mobile,DEV-3206,36.144.36.93,PY,0,0,Arthur Gabriel Leão,24,398,BR,outlook.com,1,0,1,0,0,1,35,medium
11517,166,2025-10-25 03:28:17,50.46,MER-461,fashion,credit_card,desktop,DEV-3992,172.90.26.80,BR,0,0,Evelyn Araújo,45,471,BR,hotmail.com,0,0,0,1,0,0,15,low
11518,549,2025-01-24 20:38:29,135.18,MER-299,fashion,pix,desktop,DEV-9999,221.31.108.121,MX,0,0,Pedro Miguel Freitas,61,2046,BR,outlook.com,0,0,1,0,0,0,25,medium
11519,814,2025-12-21 10:19:07,142.53,MER-955,digital_services,debit_card,desktop,DEV-6078,21.40.87.233,CL,1,1,Sra. Maria Helena Freitas,67,1078,US,hotmail.com,0,0,1,0,0,1,35,medium
11520,821,2025-06-14 01:30:22,51.66,MER-383,marketplace,credit_card,tablet,DEV-7357,200.249.141.236,CL,0,0,Antony Campos,36,1476,US,outlook.com,1,0,1,1,0,0,40,high
11521,821,2025-10-25 20:07:31,218.05,MER-420,marketplace,pix,tablet,DEV-8110,28.248.240.1,PY,0,0,Antony Campos,36,1476,US,outlook.com,1,0,1,0,0,0,25,medium
11522,205,2025-05-22 07:07:12,4.87,MER-831,fashion,debit_card,tablet,DEV-8902,5.155.141.105,AR,1,1,Luigi Alves,65,371,BR,gmail.com,0,0,1,0,0,0,25,medium
11523,663,2025-03-02 09:19:58,22.19,MER-684,fashion,bank_transfer,mobile,DEV-2642,166.169.61.156,BR,0,1,Bryan Rios,69,1610,US,outlook.com,0,0,1,0,0,0,25,medium
11524,771,2025-05-12 17:12:12,29.25,MER-711,pharmacy,debit_card,desktop,DEV-4452,115.14.20.125,MX,1,1,Felipe Câmara,18,2096,AR,outlook.com,0,0,1,0,0,0,25,medium
11525,782,2025-09-22 05:13:33,31.89,MER-586,electronics,credit_card,tablet,DEV-3583,57.152.116.224,US,0,0,Sr. Luiz Gustavo Freitas,61,1375,BR,hotmail.com,0,0,1,1,0,1,50,high
11526,98,2025-12-26 02:43:28,90.25,MER-330,marketplace,bank_transfer,tablet,DEV-1217,200.40.198.219,MX,1,1,Mirella Cassiano,70,3077,BR,outlook.com,0,0,1,1,0,0,40,high
11527,207,2025-10-08 05:00:03,86.58,MER-250,pharmacy,credit_card,tablet,DEV-9662,17.70.163.115,BR,1,1,Thomas Fonseca,38,3262,BR,outlook.com,0,0,0,1,0,0,15,low
11528,891,2025-04-07 05:11:27,95.07,MER-324,food,bank_transfer,tablet,DEV-6501,196.209.79.179,PY,1,1,Maysa Porto,51,3368,US,yahoo.com,1,0,1,1,0,0,40,high
11529,851,2025-06-23 12:54:39,114.03,MER-867,travel,debit_card,mobile,DEV-6981,61.233.204.36,BR,0,0,Olívia Novais,26,3367,US,yahoo.com,0,0,1,0,0,0,25,medium
11530,83,2025-06-07 02:51:31,28.36,MER-960,marketplace,pix,tablet,DEV-5683,198.170.48.194,AR,0,0,João Gabriel Guerra,19,2704,BR,outlook.com,0,0,1,1,0,0,40,high
11531,12,2025-09-05 19:40:17,22.28,MER-629,pharmacy,pix,mobile,DEV-8817,184.103.254.233,BR,0,0,Sr. Bruno da Luz,23,3504,BR,gmail.com,1,0,0,0,0,0,0,low
11532,744,2025-03-30 03:03:55,95.27,MER-275,electronics,credit_card,desktop,DEV-6825,117.178.120.9,PY,0,0,Heloísa Sousa,25,1698,BR,gmail.com,0,0,1,1,0,1,50,high
11533,509,2025-05-23 19:16:47,37.82,MER-668,food,bank_transfer,desktop,DEV-3203,136.93.242.68,CL,0,0,Isabelly Nogueira,57,2157,BR,outlook.com,0,0,1,0,0,0,25,medium
11534,984,2025-06-04 04:33:03,16.23,MER-108,marketplace,credit_card,mobile,DEV-4751,214.230.204.165,PY,1,1,Sra. Liz Monteiro,25,3289,BR,outlook.com,0,0,1,1,0,0,40,high
11535,987,2025-09-22 02:15:28,159.85,MER-806,fashion,credit_card,tablet,DEV-7464,54.216.215.63,US,0,1,Sophia Cavalcanti,55,3531,BR,gmail.com,0,0,1,1,0,0,40,high
11536,344,2025-11-28 10:28:58,234.06,MER-128,food,debit_card,mobile,DEV-2771,84.11.107.121,CL,0,0,Enzo Nunes,67,2805,BR,yahoo.com,0,0,1,0,0,0,25,medium
11537,576,2025-06-08 14:15:36,270.82,MER-278,travel,debit_card,tablet,DEV-4818,59.63.133.183,AR,1,1,Sra. Maria Silva,62,580,BR,yahoo.com,0,0,1,0,0,0,25,medium
11538,299,2025-08-13 16:20:35,78.91,MER-218,food,pix,desktop,DEV-6015,8.118.169.48,CL,1,1,Dom Peixoto,47,2378,BR,gmail.com,1,0,1,0,0,0,25,medium
11539,381,2025-07-20 11:34:35,117.14,MER-771,pharmacy,bank_transfer,tablet,DEV-8124,193.36.205.35,MX,0,0,Luiz Henrique Cirino,34,805,BR,outlook.com,0,0,1,0,0,0,25,medium
11540,493,2025-08-11 15:16:33,228.81,MER-725,marketplace,credit_card,tablet,DEV-1968,170.154.93.219,PY,0,0,Arthur Gabriel Cardoso,69,2960,BR,outlook.com,0,0,1,0,0,0,25,medium
11541,761,2025-03-21 08:58:21,37.44,MER-534,digital_services,pix,tablet,DEV-8413,22.249.143.149,US,0,0,Kamilly Silva,61,126,BR,yahoo.com,1,0,1,0,0,1,35,medium
11542,617,2025-03-23 23:24:33,181.2,MER-601,gaming,bank_transfer,tablet,DEV-1587,192.209.131.66,PY,0,0,Maria Liz Barbosa,59,2774,BR,gmail.com,0,0,1,0,0,1,35,medium
11543,134,2025-11-03 05:11:47,85.44,MER-540,food,credit_card,tablet,DEV-8038,92.30.197.224,CL,0,0,Jade Nunes,24,1776,AR,yahoo.com,0,0,1,1,0,0,40,high
11544,110,2025-06-15 03:06:45,151.77,MER-975,fashion,credit_card,mobile,DEV-6792,128.176.185.178,BR,0,0,Ana Vitória Silva,33,1113,BR,gmail.com,0,0,0,1,0,0,15,low
11545,338,2025-11-25 17:45:55,78.84,MER-131,pharmacy,debit_card,mobile,DEV-4085,203.42.137.119,AR,0,0,Ana Laura Aragão,33,2338,BR,gmail.com,0,0,1,0,0,0,25,medium
11546,406,2025-02-14 10:08:49,214.14,MER-798,marketplace,credit_card,desktop,DEV-6920,158.171.50.188,BR,1,1,José Pedro Fernandes,20,160,BR,outlook.com,1,0,0,0,0,0,0,low
11547,782,2025-07-20 16:03:09,81.55,MER-119,food,bank_transfer,mobile,DEV-1292,159.34.69.86,AR,0,0,Sr. Luiz Gustavo Freitas,61,1375,BR,hotmail.com,0,0,1,0,0,0,25,medium
11548,584,2025-10-20 21:59:26,17.54,MER-872,fashion,debit_card,tablet,DEV-9944,216.183.46.199,US,0,0,Rafaela Nunes,67,1874,BR,yahoo.com,0,0,1,0,0,0,25,medium
11549,844,2025-12-23 06:34:00,246.35,MER-494,electronics,credit_card,desktop,DEV-6746,145.197.205.5,AR,0,0,Emanuel da Cruz,68,2475,AR,outlook.com,0,0,0,0,0,1,10,low
11550,281,2025-05-04 16:45:27,28.42,MER-204,gaming,bank_transfer,mobile,DEV-7529,128.182.88.23,US,0,0,Dra. Camila Ribeiro,22,1627,AR,gmail.com,1,0,1,0,0,1,35,medium
11551,298,2025-03-06 17:56:21,205.97,MER-548,fashion,debit_card,desktop,DEV-7549,13.162.19.190,BR,0,0,Maria Luísa Camargo,59,3540,AR,gmail.com,1,0,1,0,0,0,25,medium
11552,407,2025-10-25 20:23:45,61.48,MER-885,marketplace,credit_card,desktop,DEV-9541,76.187.28.212,US,0,0,Sr. Davi Lucca da Mata,51,1872,BR,hotmail.com,0,0,1,0,0,0,25,medium
11553,288,2025-04-09 20:23:06,192.18,MER-754,digital_services,debit_card,desktop,DEV-1276,220.177.139.11,CL,0,0,Caroline da Conceição,32,1365,US,gmail.com,0,0,1,0,0,1,35,medium
11554,300,2025-10-07 11:35:15,185.17,MER-193,gaming,debit_card,mobile,DEV-8367,205.247.85.125,US,0,0,Vitor Ferreira,69,2342,BR,outlook.com,1,0,1,0,0,1,35,medium
11555,377,2025-11-28 03:12:31,98.21,MER-848,pharmacy,pix,mobile,DEV-5892,54.63.124.76,CL,0,0,Srta. Daniela Freitas,26,3597,US,hotmail.com,0,0,1,1,0,0,40,high
11556,669,2025-05-22 18:48:26,105.39,MER-898,fashion,credit_card,tablet,DEV-2694,133.240.254.254,AR,0,0,Noah Duarte,28,3308,US,gmail.com,0,0,1,0,0,0,25,medium
11557,319,2025-07-03 06:47:31,97.55,MER-685,food,bank_transfer,desktop,DEV-2447,144.58.105.251,US,0,0,Yasmin Cavalcante,57,1168,US,yahoo.com,0,0,0,0,0,0,0,low
11558,412,2025-05-28 02:09:57,10.89,MER-426,digital_services,debit_card,tablet,DEV-4923,132.61.83.162,BR,0,0,Luiza Martins,34,2686,US,hotmail.com,0,0,1,1,0,1,50,high
11559,416,2025-02-04 01:27:36,74.18,MER-956,fashion,credit_card,desktop,DEV-6005,55.81.176.151,MX,0,1,Ana Vitória Pimenta,62,836,BR,yahoo.com,0,0,1,1,0,0,40,high
11560,963,2025-11-17 23:33:45,24.42,MER-533,food,debit_card,mobile,DEV-6483,209.189.1.243,AR,0,0,Ágatha da Rosa,44,1484,BR,yahoo.com,0,0,1,0,0,0,25,medium
11561,810,2025-01-13 02:17:09,77.79,MER-798,electronics,credit_card,mobile,DEV-5790,64.47.56.250,BR,0,0,Ana Sophia Silveira,62,2809,BR,outlook.com,1,0,0,1,0,1,25,medium
11562,496,2025-08-05 18:05:24,23.84,MER-366,food,bank_transfer,desktop,DEV-8563,129.122.21.53,US,0,0,Dr. Benjamim Pacheco,27,804,BR,yahoo.com,0,0,1,0,0,0,25,medium
11563,934,2025-02-24 17:57:59,22.96,MER-816,marketplace,debit_card,mobile,DEV-7719,147.198.246.114,US,0,0,Davi Lucca Barbosa,20,164,AR,outlook.com,0,0,1,0,0,0,25,medium
11564,572,2025-10-15 02:49:23,282.72,MER-245,gaming,bank_transfer,mobile,DEV-2201,184.214.98.3,AR,0,0,Luísa Duarte,56,1592,BR,gmail.com,0,0,1,1,0,1,50,high
11565,449,2025-01-03 05:37:34,174.6,MER-363,travel,debit_card,mobile,DEV-3381,165.254.237.96,MX,0,0,Laís Farias,58,1209,BR,hotmail.com,0,0,1,1,0,0,40,high
11566,33,2025-02-20 15:44:56,66.44,MER-835,gaming,pix,mobile,DEV-2586,119.169.195.224,CL,0,0,Eduardo Mendes,60,1947,AR,hotmail.com,0,0,1,0,0,1,35,medium
11567,602,2025-10-01 22:04:08,78.75,MER-205,fashion,credit_card,desktop,DEV-8174,174.146.2.44,BR,1,1,Natália Cavalcanti,31,1760,US,yahoo.com,0,0,1,0,0,0,25,medium
11568,94,2025-11-03 12:43:11,53.35,MER-891,digital_services,pix,mobile,DEV-3499,208.213.203.42,US,0,0,Erick Siqueira,57,2332,BR,gmail.com,0,0,1,0,0,1,35,medium
11569,558,2025-10-11 09:40:59,111.37,MER-417,electronics,bank_transfer,desktop,DEV-1177,213.33.99.140,US,0,0,Lorenzo das Neves,41,1603,BR,hotmail.com,0,0,1,0,0,1,35,medium
11570,975,2025-08-05 02:57:51,36.29,MER-120,marketplace,debit_card,mobile,DEV-3797,148.178.59.190,MX,0,0,Yuri Castro,46,44,BR,outlook.com,0,0,1,1,0,0,40,high
11571,736,2025-03-14 10:32:29,163.1,MER-130,marketplace,debit_card,tablet,DEV-1912,111.9.113.203,PY,0,0,Olívia Carvalho,54,3612,BR,outlook.com,0,0,1,0,0,0,25,medium
11572,986,2025-04-15 09:32:40,53.1,MER-109,digital_services,debit_card,tablet,DEV-2866,138.49.6.4,MX,1,1,Dr. Lucca Rezende,66,1392,AR,yahoo.com,1,0,1,0,0,1,35,medium
11573,877,2025-12-21 21:54:37,45.7,MER-140,marketplace,credit_card,mobile,DEV-6753,214.15.82.195,MX,0,0,Luana Pires,67,2970,AR,outlook.com,1,0,1,0,0,0,25,medium
11574,765,2025-11-25 05:43:35,68.0,MER-860,marketplace,pix,desktop,DEV-7229,220.39.18.54,AR,0,0,Eduarda Pimenta,59,923,US,outlook.com,1,0,1,1,0,0,40,high
11575,97,2025-03-17 09:06:13,39.17,MER-505,marketplace,credit_card,mobile,DEV-8868,151.56.181.133,BR,0,0,Dra. Hellena Cassiano,60,348,BR,outlook.com,0,0,0,0,0,0,0,low
11576,648,2025-10-29 00:09:35,89.64,MER-743,travel,bank_transfer,mobile,DEV-1527,202.211.107.179,AR,1,1,Asafe Pastor,70,320,BR,gmail.com,0,0,1,1,0,0,40,high
11577,693,2025-07-23 21:32:35,41.12,MER-849,travel,credit_card,desktop,DEV-5522,84.192.134.170,BR,0,0,Isaac Borges,54,3468,AR,yahoo.com,0,0,1,0,0,0,25,medium
11578,729,2025-09-28 10:23:49,101.66,MER-625,digital_services,pix,desktop,DEV-1827,210.247.31.205,BR,0,0,Luigi Camargo,48,3457,BR,yahoo.com,1,0,0,0,0,1,10,low
11579,974,2025-12-25 11:59:55,199.22,MER-309,gaming,pix,desktop,DEV-1115,149.5.11.110,AR,0,0,Henry Peixoto,63,2448,BR,hotmail.com,1,0,1,0,0,1,35,medium
11580,974,2025-11-04 11:44:03,34.9,MER-515,electronics,bank_transfer,desktop,DEV-3937,164.153.34.41,MX,0,0,Henry Peixoto,63,2448,BR,hotmail.com,1,0,1,0,0,1,35,medium
11581,93,2025-05-08 11:41:30,59.29,MER-213,marketplace,pix,tablet,DEV-4991,167.30.165.137,US,0,0,Breno Monteiro,30,1723,BR,yahoo.com,0,0,1,0,0,0,25,medium
11582,937,2025-06-22 01:36:08,101.01,MER-656,marketplace,pix,desktop,DEV-9896,192.48.159.55,US,1,1,Rebeca Câmara,41,2408,BR,gmail.com,0,0,1,1,0,0,40,high
11583,950,2025-06-13 16:55:32,45.05,MER-419,food,credit_card,mobile,DEV-5853,151.7.189.19,CL,0,0,Antony Moura,57,2702,BR,hotmail.com,0,0,1,0,0,0,25,medium
11584,707,2025-09-22 09:55:07,101.28,MER-326,electronics,debit_card,desktop,DEV-5393,128.13.198.142,US,0,0,Isaac da Costa,60,2413,US,yahoo.com,0,0,0,0,0,1,10,low
11585,795,2025-11-27 02:36:18,109.93,MER-935,digital_services,pix,mobile,DEV-4717,199.173.203.164,BR,0,0,Mariah da Cunha,18,1320,US,hotmail.com,0,0,1,1,0,1,50,high
11586,39,2025-04-04 02:08:07,176.79,MER-276,digital_services,debit_card,tablet,DEV-8380,51.176.246.138,AR,0,0,Ravi Almeida,22,129,AR,gmail.com,0,0,0,1,0,1,25,medium
11587,204,2025-08-12 12:24:12,38.65,MER-624,electronics,credit_card,desktop,DEV-4025,204.230.75.88,PY,0,0,Apollo Ferreira,57,281,BR,outlook.com,0,0,1,0,0,1,35,medium
11588,162,2025-05-07 00:00:52,28.55,MER-345,fashion,pix,desktop,DEV-4379,35.3.227.95,US,0,0,Bernardo Barros,28,983,BR,gmail.com,0,0,1,1,0,0,40,high
11589,784,2025-02-05 07:46:20,50.56,MER-315,gaming,debit_card,mobile,DEV-8916,215.208.197.143,PY,0,0,Marcos Vinicius Barbosa,41,1068,BR,yahoo.com,0,0,1,0,0,1,35,medium
11590,124,2025-06-20 14:35:05,27.91,MER-987,marketplace,bank_transfer,tablet,DEV-1837,171.133.132.7,PY,0,0,Ana Cecília Rocha,32,2663,BR,gmail.com,0,0,1,0,0,0,25,medium
11591,940,2025-12-01 19:19:36,110.84,MER-436,travel,pix,mobile,DEV-1488,202.152.7.153,US,0,0,Ana Clara Borges,46,679,BR,outlook.com,0,0,1,0,0,0,25,medium
11592,492,2025-10-26 05:57:06,23.44,MER-819,travel,pix,desktop,DEV-3652,175.161.228.56,AR,0,0,Maria Liz Vieira,41,2101,AR,yahoo.com,0,0,0,1,0,0,15,low
11593,225,2025-01-02 11:37:31,544.42,MER-618,digital_services,credit_card,desktop,DEV-1146,160.245.41.77,US,0,0,Srta. Stella Vasconcelos,65,3566,BR,gmail.com,1,0,1,0,0,1,35,medium
11594,653,2025-07-22 03:52:06,214.08,MER-686,food,debit_card,tablet,DEV-6838,188.124.8.89,BR,0,0,Ana Carolina Melo,47,1509,BR,yahoo.com,0,0,0,1,0,0,15,low
11595,183,2025-06-17 15:13:58,67.45,MER-896,pharmacy,bank_transfer,tablet,DEV-8865,198.11.225.6,CL,0,0,Enzo Sales,46,3608,US,gmail.com,0,0,1,0,0,0,25,medium
11596,563,2025-11-11 07:07:55,145.57,MER-834,pharmacy,bank_transfer,mobile,DEV-2488,152.12.190.158,AR,1,1,Mirella Siqueira,22,1230,BR,gmail.com,0,0,1,0,0,0,25,medium
11597,831,2025-07-12 00:05:30,15.29,MER-455,fashion,debit_card,desktop,DEV-4266,7.3.227.184,PY,0,0,Josué Lima,48,2000,BR,yahoo.com,1,0,1,1,0,0,40,high
11598,681,2025-05-15 01:26:53,646.15,MER-459,food,debit_card,mobile,DEV-6426,177.76.242.56,BR,0,0,Dr. Lorenzo da Rosa,19,1568,US,hotmail.com,0,0,1,1,0,0,40,high
11599,837,2025-07-06 15:45:25,39.21,MER-243,marketplace,credit_card,mobile,DEV-9727,40.73.219.183,PY,0,0,Maria Helena Pacheco,59,643,BR,yahoo.com,1,0,1,0,0,0,25,medium
11600,613,2025-09-06 11:57:06,59.83,MER-477,fashion,bank_transfer,tablet,DEV-9530,208.127.245.83,CL,1,1,Ester Pacheco,18,34,US,gmail.com,1,0,1,0,0,0,25,medium
11601,104,2025-08-17 03:28:01,12.55,MER-519,marketplace,pix,desktop,DEV-2257,134.59.184.216,MX,0,0,Srta. Ana Luiza Pereira,53,1021,AR,gmail.com,1,0,1,1,0,0,40,high
11602,115,2025-10-25 09:38:06,103.3,MER-817,pharmacy,debit_card,mobile,DEV-5096,28.3.96.184,BR,0,0,Heitor Vargas,37,3087,BR,yahoo.com,0,0,0,0,0,0,0,low
11603,126,2025-05-09 07:29:21,24.64,MER-292,food,pix,desktop,DEV-2634,4.7.185.22,CL,0,0,Henry Gabriel Ferreira,26,1940,US,hotmail.com,1,0,1,0,0,0,25,medium
11604,186,2025-06-16 10:27:34,73.08,MER-151,fashion,credit_card,mobile,DEV-3728,175.192.53.96,AR,0,0,Paulo Moura,25,1891,AR,hotmail.com,1,0,0,0,0,0,0,low
11605,887,2025-05-14 21:48:11,40.86,MER-207,pharmacy,pix,desktop,DEV-9654,33.44.149.101,BR,0,0,Dr. João Felipe Rios,41,1203,BR,yahoo.com,0,0,0,0,0,0,0,low
11606,424,2025-12-07 12:03:39,25.28,MER-827,digital_services,credit_card,desktop,DEV-2059,210.106.133.211,MX,0,1,Maria Sophia Casa Grande,70,1414,AR,hotmail.com,0,0,1,0,0,1,35,medium
11607,775,2025-07-15 01:12:40,32.33,MER-234,electronics,pix,desktop,DEV-8458,181.251.79.199,AR,0,1,Liz da Paz,27,2119,US,gmail.com,1,0,1,1,0,1,50,high
11608,824,2025-12-19 01:29:35,81.71,MER-734,fashion,pix,mobile,DEV-8654,215.231.61.92,AR,0,0,Renan Campos,46,2547,BR,gmail.com,0,0,1,1,0,0,40,high
11609,856,2025-09-16 08:52:57,21.04,MER-212,electronics,debit_card,desktop,DEV-6648,211.159.90.143,PY,0,1,Anthony Pimenta,18,2173,US,yahoo.com,1,0,1,0,0,1,35,medium
11610,617,2025-07-14 14:28:58,33.99,MER-942,marketplace,credit_card,desktop,DEV-9538,172.57.214.111,PY,0,0,Maria Liz Barbosa,59,2774,BR,gmail.com,0,0,1,0,0,0,25,medium
11611,770,2025-01-12 02:50:33,121.14,MER-831,food,credit_card,tablet,DEV-7127,79.185.198.0,BR,0,0,Pedro Rodrigues,31,1912,BR,yahoo.com,0,0,0,1,0,0,15,low
11612,343,2025-12-14 16:43:39,693.83,MER-619,food,debit_card,desktop,DEV-1202,101.156.247.171,MX,0,0,Marcos Vinicius Rezende,26,182,BR,outlook.com,0,0,1,0,0,0,25,medium
11613,535,2025-01-11 13:27:19,102.5,MER-541,travel,debit_card,desktop,DEV-3311,25.3.128.14,PY,0,0,Bianca Casa Grande,61,1560,BR,outlook.com,0,0,1,0,0,0,25,medium
11614,398,2025-08-06 16:56:39,29.21,MER-375,fashion,pix,tablet,DEV-8486,203.7.53.93,AR,0,0,Isabel Viana,36,2028,BR,yahoo.com,0,0,1,0,0,0,25,medium
11615,189,2025-05-07 20:34:05,47.92,MER-522,pharmacy,bank_transfer,tablet,DEV-5098,214.107.154.35,US,0,0,Sabrina da Cunha,30,2456,BR,hotmail.com,0,0,1,0,0,0,25,medium
11616,542,2025-12-22 04:35:05,68.61,MER-518,travel,credit_card,mobile,DEV-3333,84.124.105.100,AR,0,1,Gustavo Siqueira,38,2471,AR,hotmail.com,1,0,0,1,0,0,15,low
11617,59,2025-04-23 03:42:03,48.69,MER-346,electronics,bank_transfer,tablet,DEV-5369,179.74.180.178,AR,0,0,Olívia Pastor,43,537,US,outlook.com,1,0,1,1,0,1,50,high
11618,49,2025-01-11 22:48:30,150.32,MER-254,food,credit_card,desktop,DEV-2478,6.18.107.167,US,0,1,Ísis Nascimento,28,1665,BR,hotmail.com,1,0,1,0,0,0,25,medium
11619,267,2025-01-14 00:20:27,81.1,MER-326,electronics,bank_transfer,mobile,DEV-7436,186.152.1.172,PY,1,1,Fernando Dias,69,1758,AR,gmail.com,0,0,1,1,0,1,50,high
11620,998,2025-11-02 21:30:44,150.97,MER-264,electronics,pix,desktop,DEV-4915,169.23.33.25,BR,0,0,Luiz Gustavo Moraes,41,2543,BR,outlook.com,1,0,0,0,0,1,10,low
11621,122,2025-12-07 19:02:58,50.25,MER-391,gaming,debit_card,desktop,DEV-4977,207.239.255.130,BR,0,0,Srta. Pietra Dias,66,3604,BR,yahoo.com,0,0,0,0,0,1,10,low
